AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,combtxt,SUBDIV,ROADCOND,VIDEOT,VIDEOU
,13,1,CSX,112382,,,,,13,1,CSX,112382,,0,350163Y,13,1,28,9,58,PM,AMQUI,DAVIDSON,47,3,,NASHVILLE,NESBITT LN,5,A,4,3,1,1,1,2,58,4,1,1,1,MAIN 2,4,2,59,40,E,1,1,1,1,1,2,2,1,8,1000,3,1,0,0,2,2,1,1L,,0,,102030607,204,,2013,,Y,37,47C037,4,,,,,,80,1,2,,,0,0,0,0,0,0,Q50228 STRUCK A CAR DRIVEN BY AN ELDERLY MAN AT NESBITT LANE ON MAIN 2.  PROTECTION ALSO AT CROSSING,: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). NO INJURIES TO CREW OR MOTOR,IST.,,,Q50228 STRUCK A CAR DRIVEN BY AN ELDERLY MAN AT NESBITT LANE ON MAIN 2.  PROTECTION ALSO AT CROSSING : ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). NO INJURIES TO CREW OR MOTOR IST.  ,NASHVILLE TERMINAL,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112410,,,,,13,1,CSX,112410,,0,343755S,13,1,25,10,30,AM,FRANKLIN,SIMPSON,21,3,,FRANKLIN,WASHINGTON ST,10,A,4,3,4,1,1,4,32,2,3,9,1,SINGLE MAIN,3,0,1,10,E,2,7,1,2,2,2,2,3,8,2225,3,1,0,0,1,2,1,1L,,0,,30611,185,,2013,,Y,213,21C213,4,,,,A,,44,1,2,,,0,0,0,0,0,0,TRACK INSPECTOR FAILED TO STOP SHORT OF CROSSING AND STRUCK THE RIGHT FRONT BUMPER OF A 1994 TOYOTA,CAMRY AUTOMOBILE. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,,TRACK INSPECTOR FAILED TO STOP SHORT OF CROSSING AND STRUCK THE RIGHT FRONT BUMPER OF A 1994 TOYOTA CAMRY AUTOMOBILE. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.   ,MAIN LINE,B,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112418,,,,,13,1,CSX,112418,,0,155247J,13,1,27,9,4,AM,ANNA,SHELBY,39,2,,ANNA,MERANDA RD,10,A,3,3,4,1,1,4,18,2,1,9,1,SINGLE MAIN,4,0,1,4,E,2,7,1,2,2,2,2,5,8,2300,3,1,0,0,1,2,1,1L,,0,,10306,111,,2013,,Y,149,39C149,4,,,,A,,30,1,1,,,0,0,0,0,0,0,TRACK INSPECTOR STRUCK VEHICLE AT CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMEN,T MARKINGS.,,,,TRACK INSPECTOR STRUCK VEHICLE AT CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMEN T MARKINGS.   ,TOLEDO,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112421,,,,,13,1,CSX,112421,,0,637913E,13,1,29,4,32,PM,PINCKARD DD,DALE,1,3,,MIDLAND CITY,SR 134,3,A,4,3,1,1,1,2,75,2,1,1,1,SINGLE MAIN,3,2,55,36,E,2,1,1,2,1,2,2,2,8,2000,3,1,0,0,1,2,1,1L,,0,,20311,272,,2013,,Y,45,01C045,4,,,,,,,2,2,,,0,0,0,0,0,0,VEHICLE PULLED IN FRONT OF Q68129 AT SR 134 CROSSING. CAR WAS STRUCK IN PASSENGERS REAR AND SPUN ARO,UND. WHITE FEMALE DRIVER FLED THE INCIDENT SCENE. DRIVERS AGE IS UNKNOWN. PROTECTION ALSO AT CROSSIN,G: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,VEHICLE PULLED IN FRONT OF Q68129 AT SR 134 CROSSING. CAR WAS STRUCK IN PASSENGERS REAR AND SPUN ARO UND. WHITE FEMALE DRIVER FLED THE INCIDENT SCENE. DRIVERS AGE IS UNKNOWN. PROTECTION ALSO AT CROSSIN G: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).  ,DOTHAN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112427,,,,,13,1,CSX,112427,,1,050377M,13,1,29,9,20,PM,UNION CITY,FULTON,13,3,,UNION CITY,MAIN ST,0,C,3,1,1,1,1,4,64,4,2,1,1,SINGLE MAIN,4,2,4,40,E,1,1,1,2,1,2,2,5,8,6500,3,2,0,1,1,1,1,1L,,0,,106,191,,2013,,Y,121,13C121,4,,,,,,57,1,3,,,0,0,0,1,0,0,A74529 STRUCK A SEMI TRACTOR-TRAILER THAT WAS STUCK ON CROSSING RESULTING IN DAMAGES TO CROSSING SIG,NAL AND LOCOMOTIVE.   STUCK ON CROSSING BECAUSE ARMS ON TRUCK WERE NOT COMPLETELY ROLLED UP,,,,A74529 STRUCK A SEMI TRACTOR-TRAILER THAT WAS STUCK ON CROSSING RESULTING IN DAMAGES TO CROSSING SIG NAL AND LOCOMOTIVE.   STUCK ON CROSSING BECAUSE ARMS ON TRUCK WERE NOT COMPLETELY ROLLED UP   ,AWP W OF A,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112429,,,,,13,1,CSX,112429,,1,152798G,13,1,28,4,27,PM,ALICE,KNOX,18,4,,VINCENNES,ST CLAIR ST,4,D,4,3,1,1,1,4,63,2,1,1,1,SINGLE MAIN,2,2,72,23,R,2,1,1,2,2,2,2,1,8,10000,2,1,0,1,1,2,1,1L,,0,,102030607,212,,2013,,Y,83,18C083,4,,,,,,21,1,2,,,0,1,0,0,0,0,MOTORIST ATTEMPTED TO GO AROUND CROSSING GATES AT ST. CLAIR ST. AND WAS STRUCK BY A SOUTH BOUND Q647,28.  CREW REPORTED NO INJURIES.  MOTORIST SUFFERED MINOR INJURIES. PROTECTION ALSO AT CROSSING: ADVA,NCE WARNING.,,,MOTORIST ATTEMPTED TO GO AROUND CROSSING GATES AT ST. CLAIR ST. AND WAS STRUCK BY A SOUTH BOUND Q647 28.  CREW REPORTED NO INJURIES.  MOTORIST SUFFERED MINOR INJURIES. PROTECTION ALSO AT CROSSING: ADVA NCE WARNING.  ,C E & D,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112430,,,,,13,1,CSX,112430,,0,152798G,13,1,30,12,9,AM,E HALEY,VIGO,18,4,,TERRE HAUTE,ST CLAIR ST,0,A,4,1,1,1,1,4,55,4,3,1,1,SINGLE MAIN,3,2,65,26,R,2,1,1,2,2,2,2,4,8,5000,3,2,0,0,1,2,1,1L,,0,,102030607,299,,2013,,Y,167,18C167,4,,,,,,23,2,2,,,0,0,0,0,0,0,Q64929 WAS OPERATING IN A SOUTH DIRECTIONWHEN THEY STRUCK AN AUTOMOBILE. THE CREW WAS NOT INJURED AN,D THE OCCUPANT OF THE AUTOMOBILE WASNT INJURED. THERE WAS MINOR DAMAGE TO THE HAND RAIL OF LEAD ENGI,NE CSXT 5301.  PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKING (RR XING SYMBOLS).,,,Q64929 WAS OPERATING IN A SOUTH DIRECTIONWHEN THEY STRUCK AN AUTOMOBILE. THE CREW WAS NOT INJURED AN D THE OCCUPANT OF THE AUTOMOBILE WASNT INJURED. THERE WAS MINOR DAMAGE TO THE HAND RAIL OF LEAD ENGI NE CSXT 5301.  PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKING (RR XING SYMBOLS).  ,C E & D,B,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112489,,,,,13,1,CSX,112489,,0,638893Y,13,1,30,4,36,PM,CATAWBA,UNION,37,3,,WAXHAW,N BROOM STREET,0,E,2,2,1,1,1,2,73,2,2,1,1,SINGLE MAIN,3,3,95,35,E,3,1,1,1,2,1,2,4,8,3000,3,1,0,0,1,2,1,1L,,0,,102030611,169,,2013,,Y,179,37C179,4,,,,,,56,1,3,,,0,0,0,0,0,0,Q61930 STRUCK THE FRONT PASSENGER SIDE OF A VEHICLE AT N BROOM STREET. PROTECTION ALSO AT CROSSING:,ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,Q61930 STRUCK THE FRONT PASSENGER SIDE OF A VEHICLE AT N BROOM STREET. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).   ,MONROE,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112496,,,,,13,1,CSX,112496,,1,340183H,13,1,30,8,37,PM,BAYOU CASSOTTE,HARRISON,28,3,,BILOXI,NIXON ST.,0,A,2,2,1,1,1,2,50,4,2,1,1,SINGLE MAIN,4,2,52,36,E,2,,1,2,2,2,2,4,8,6500,2,1,0,1,1,2,1,1L,,0,,807,160,,2013,,Y,47,28C047,4,,,,,,22,1,2,,,0,1,0,0,0,0,THE DRIVER OF A 1999 CHEVY BLAZER RAN A STOP SIGN AND THEN STOPPED BUT WAS ON THE CROSSING AND WAS S,TRUCK BY Q61729. DRIVER SUSTAINED LIFE THREATENING INJURIES.,,,,THE DRIVER OF A 1999 CHEVY BLAZER RAN A STOP SIGN AND THEN STOPPED BUT WAS ON THE CROSSING AND WAS S TRUCK BY Q61729. DRIVER SUSTAINED LIFE THREATENING INJURIES.   ,NO & M,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112519,,,,,13,1,CSX,112519,,1,631448M,13,1,31,7,48,PM,LUMBERTON,ROBESON,37,3,,LUMBERTON,E TENTH ST,5,A,3,3,1,1,1,2,52,3,1,1,1,SINGLE MAIN,1,1,8,10,R,2,,1,2,2,2,2,3,8,15000,2,1,0,1,3,2,1,1L,,0,,7,138,,2013,,Y,155,37C155,4,,,,,,58,2,2,,,0,1,0,0,0,0,F70631 STRUCK MOTORIST DUE TO DRIVER INTENTIONALLY DISREGARDING THE CROSSING WARNING DEVICE. PROTECT,ION ALSO AT CROSSING: ADVANCE WARNING.,,,,F70631 STRUCK MOTORIST DUE TO DRIVER INTENTIONALLY DISREGARDING THE CROSSING WARNING DEVICE. PROTECT ION ALSO AT CROSSING: ADVANCE WARNING.   ,WILMINGTON,A,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112593,,,,,13,2,CSX,112593,,1,634939W,13,2,3,1,42,PM,GEORGETOWN,GEORGETOWN,45,3,,GEORGETOWN,GARRISON ROAD,5,D,1,3,1,1,2,2,57,2,1,1,1,SINGLE MAIN,3,2,69,24,R,1,,1,2,2,2,2,3,8,1000,2,1,0,1,1,2,1,1L,,0,,80711,163,,2013,,Y,43,45C043,4,,,,,,35,1,2,,,0,1,0,0,0,0,VEHICLE DISREGARDED CROSSING SIGNS AND STRUCK SIDE OF LOCO ON F74303. NO INJURIES. PROTECTION ALSO A,T CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES).,,,,VEHICLE DISREGARDED CROSSING SIGNS AND STRUCK SIDE OF LOCO ON F74303. NO INJURIES. PROTECTION ALSO A T CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES).   ,GEORGETOWN,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,CSX,112594,,,,,13,1,CSX,112594,,1,507058M,13,1,30,5,52,PM,CP 33,ROCKLAND,36,1,,HAVERSTRAW,WEST SIDE AVE.,10,A,4,3,4,1,1,4,35,4,3,9,1,SINGLE MAIN,3,0,1,4,E,2,7,1,2,2,2,2,3,2,5000,2,1,0,1,2,2,1,1L,,0,,10306,500,,2013,,Y,87,36C087,4,,,,A,,20,2,2,,,0,1,0,0,0,0,REMARKS  ROADMASTER WAS PILOTING A TWO CAR HIRAIL VEHICLE TRIP ON THE RIVER SUB. ROADMASTER APPROACH,ED CROSSING AND ATTEMPTED TO BRAKE ABOUT 300 FEET BACK FROM CROSSING AND WAS UNABLE TO STOP AND CONT,INUED SLIDING BEFORE APPROACHING CROSSING. MOTORIST ENTERED CROSSING ABOUT THE SAME TIME AND WAS STR,UCK BY HI RAIL. INVESTIGATION DISCOVERED A GREASER IN THE CURVE 1/2 MILE BEFORE CROSSING WHICH CONTR,"IBUTED TO ACCIDENT ALONG WITH HEAVY RAIN, FOG, AND DARKNESS. PROTECTION ALSO AT CROSSING: ADVANCE WA","REMARKS  ROADMASTER WAS PILOTING A TWO CAR HIRAIL VEHICLE TRIP ON THE RIVER SUB. ROADMASTER APPROACH ED CROSSING AND ATTEMPTED TO BRAKE ABOUT 300 FEET BACK FROM CROSSING AND WAS UNABLE TO STOP AND CONT INUED SLIDING BEFORE APPROACHING CROSSING. MOTORIST ENTERED CROSSING ABOUT THE SAME TIME AND WAS STR UCK BY HI RAIL. INVESTIGATION DISCOVERED A GREASER IN THE CURVE 1/2 MILE BEFORE CROSSING WHICH CONTR IBUTED TO ACCIDENT ALONG WITH HEAVY RAIN, FOG, AND DARKNESS. PROTECTION ALSO AT CROSSING: ADVANCE WA",RIVER,B,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112597,,,,,13,2,CSX,112597,,0,524020K,13,2,3,10,45,AM,ERIE,ERIE,42,2,,HARBORCREEK,DAVIDSON RD,5,A,2,3,8,1,1,4,24,2,2,9,1,1,3,0,1,5,E,4,7,1,2,1,2,2,5,8,5000,3,1,0,0,2,2,1,1L,,0,,10306,171,,2013,,Y,49,42C049,4,,,,A,,56,1,1,,,0,0,0,0,0,0,"WHILE OPERATING TRACK CAR 094309 PERFORMING ROUTINE TRACK INSPECTION, EMPLOYEE STRUCK OUTSIDE PARTY",VEHICLE AT DAVIDSON RD CROSSING. MOW EQUIPMENT DOES NOT ACTIVATE GATES.,,,,"WHILE OPERATING TRACK CAR 094309 PERFORMING ROUTINE TRACK INSPECTION, EMPLOYEE STRUCK OUTSIDE PARTY VEHICLE AT DAVIDSON RD CROSSING. MOW EQUIPMENT DOES NOT ACTIVATE GATES.   ",ERIE WEST,C,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112602,,,,,13,2,CSX,112602,,0,353429R,13,2,4,9,15,AM,CYNTHIANA,HARRISON,21,3,,CYNTHIANA,INFIRMARY ROAD,0,C,4,1,1,1,1,4,25,2,2,1,1,#1 MAIN,4,2,87,13,R,2,1,1,2,2,2,2,4,8,2000,3,2,0,0,1,2,1,1L,,0,,10306,136,,2013,,Y,97,21C097,4,,,,,,44,1,2,,,0,0,0,0,0,0,G78002 REPORTED HITTING TRACTOR TRAILER AT INFIRMARY ROAD CROSSING. CREW REPORTED NO INJURIES TO TRA,CTOR TRAILER DRIVER OR CREW MEMBERS.,,,,G78002 REPORTED HITTING TRACTOR TRAILER AT INFIRMARY ROAD CROSSING. CREW REPORTED NO INJURIES TO TRA CTOR TRAILER DRIVER OR CREW MEMBERS.   ,CC,D,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112614,,,,,13,2,CSX,112614,,1,628103N,13,2,3,2,30,PM,WEST PALM BEACH,PALM BEACH,12,3,,WEST PALM BEACH,45TH ST,3,A,4,3,4,1,2,4,70,2,1,A,1,#1,4,0,1,5,E,2,1,1,2,2,2,2,5,8,3000,2,1,0,1,1,2,1,1L,,0,,10203060711,500,,2013,,Y,99,12C099,4,,,,,,53,2,1,,,0,1,0,0,0,0,EMPLOYEE WAS TRAVELING AT APPROXIMATELY 5MPH FOLLOWING THE REGULATOR AS THEY WENT SOUTH INTO THE CRO,SSING. THE GATES WERE DOWN AND OPERABLE HOWEVER THEY BEGUN TO COME UP AS HE WAS IN THE CROSSING. THE, OUTSIDE PARTY WAS ON THE EASTSIDE OF THE ROAD CROSSING AND FOR SOME UNKNOWN REASON PUT HER CAR INTO," REVERSE AND STOPPED ON THE #1 TRACK JUST AHEAD OF THE TAMPER, JUST OFF THE ROAD CROSSING ON THE SOU",TH SIDE. THE TAMPER WAS UNABLE TO STOP SHORT OF HITTING THE CAR. THE YOUNG LADY THAT WAS OPERATING T,"EMPLOYEE WAS TRAVELING AT APPROXIMATELY 5MPH FOLLOWING THE REGULATOR AS THEY WENT SOUTH INTO THE CRO SSING. THE GATES WERE DOWN AND OPERABLE HOWEVER THEY BEGUN TO COME UP AS HE WAS IN THE CROSSING. THE  OUTSIDE PARTY WAS ON THE EASTSIDE OF THE ROAD CROSSING AND FOR SOME UNKNOWN REASON PUT HER CAR INTO  REVERSE AND STOPPED ON THE #1 TRACK JUST AHEAD OF THE TAMPER, JUST OFF THE ROAD CROSSING ON THE SOU TH SIDE. THE TAMPER WAS UNABLE TO STOP SHORT OF HITTING THE CAR. THE YOUNG LADY THAT WAS OPERATING T",MIAMI,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112695,,,,,13,2,CSX,112695,,1,532294G,13,2,6,4,27,PM,BRANDYWINE,PRINCE GEORGE'S,24,2,,BRANDYWINE,BRANDYWINE RD,5,A,4,3,1,1,1,4,42,3,1,1,1,SINGLE MAIN,3,3,20,29,R,1,1,1,2,2,2,2,3,8,8000,2,1,0,1,1,2,1,1L,,0,,20311,130,,2013,,Y,33,24C033,4,,,,,,28,1,2,,,0,1,0,0,0,0,B80606 STRUCK A 2001 FORD MUSTANG AT BRANDYWINE RD. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (,STOP LINES & RR XING SYMBOLS).,,,,B80606 STRUCK A 2001 FORD MUSTANG AT BRANDYWINE RD. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS ( STOP LINES & RR XING SYMBOLS).   ,POPES CREEK,A,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112703,,,,,13,2,CSX,112703,,0,631823K,13,2,6,4,45,PM,MT HOLLY,GASTON,37,3,,MOUNT HOLLY,WESTLAND FARM ROAD,3,D,2,3,1,1,1,2,56,2,1,1,1,SINGLE MAIN,3,2,85,34,R,3,1,1,2,1,2,2,1,8,8000,3,1,0,0,1,2,1,1L,,0,,102030611,165,,2013,,Y,71,37C071,4,,,,,,49,1,2,,,0,0,0,0,0,0,Q69604 STRUCK VEHICLE AT WESTLAND FARM ROAD CROSSING. NO INJURIES. PROTECTION ALSO AT CROSSING: ADVA,NCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,Q69604 STRUCK VEHICLE AT WESTLAND FARM ROAD CROSSING. NO INJURIES. PROTECTION ALSO AT CROSSING: ADVA NCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).   ,CHARLOTTE,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112723,,,,,13,2,CSX,112723,,1,228704T,13,2,7,9,30,PM,PROSPECT,MARION,39,2,,PROSPECT,E WATER STREET,20,A,4,3,1,1,2,4,37,4,1,1,1,SINGLE MAIN,4,1,56,46,R,1,1,1,2,1,2,2,3,8,1500,2,1,0,1,1,2,1,1L,,0,,311,131,,2013,,Y,101,39C101,4,,,,,,51,1,3,,,0,1,0,0,0,0,VEHICLE RAN INTO SIDE OF Q63607. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS,(STOP LINES & RR XING SYMBOLS).,,,,VEHICLE RAN INTO SIDE OF Q63607. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).   ,COLUMBUS,A,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112756,,,,,13,2,CSX,112756,,0,225380H,13,2,8,9,0,AM,CHARLESTON,KANAWHA,54,2,,PRATT,CENTER STREET,5,A,1,3,1,1,1,4,38,2,2,1,1,#1 MAINLINE,4,2,7,44,R,3,1,1,2,1,2,2,1,8,1500,3,1,0,0,1,2,1,1L,,0,,10306,51,,2013,,Y,39,54C039,4,,,,,,53,2,3,,,0,0,0,0,0,0,VEHICLE RAN CROSSING GATE AND WAS STRUCK BY H87608.,,,,,VEHICLE RAN CROSSING GATE AND WAS STRUCK BY H87608.    ,KANAWHA,A,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2,CSX,112919,,,,,13,2,CSX,112919,,0,637621H,13,2,13,5,45,PM,WAYCROSS,WARE,13,3,,WAYCROSS,STATE ST (US1),,K,3,3,1,1,1,2,57,2,3,1,1,MAIN #1,4,2,84,55,E,2,1,1,1,1,,2,1,8,0,,,1,0,0,2,1,1L,,1,,102030611,182,,2013,,Y,299,13C299,4,,,,,,45,1,2,,,1,0,0,0,0,0,TRESPASSER WAS RUNNING TO BEAT TRAIN AND WAS STRUCK BY Q68013 AT RAILROAD CROSSING. PROTECTION ALSO,AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,TRESPASSER WAS RUNNING TO BEAT TRAIN AND WAS STRUCK BY Q68013 AT RAILROAD CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).   ,FITZGERALD,B,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,LIRC,10320131,,,,,13,1,LIRC,10320131,,0,535585G,13,1,9,10,41,AM,TRACY,JOHNSON,18,4,,WHITELAND,MAIN STREET,5,A,3,3,1,1,2,4,50,2,2,1,1,LIRC MAINLINE,2,2,25,16,E,1,1,1,2,3,2,3,3,8,5000,3,1,0,0,1,2,1,3L,,0,,30607,360,,2013,,Y,81,18C081,4,,,,,,23,1,2,,,0,0,0,0,0,0,"HIGHWAY USER STATED HE WAS DRIVING EASTBOUND ON MAIN STREET, HE SLOWED DOWN BECAUSE HE HEARD A TRAIN", HORN AND THAT HE LOOKED RIGHT AND LEFT AND SAW A TRAIN COMING. DRIVER STATED THAT HE PRESSED DOWN O,N THE BRAKES PRIOR TO HITTING THE TRAIN. STATED TO POLICE OFFICER THAT HE WAS NOT INJURED. (STATEMEN,T FROM HIGHWAY USER PROVIDED BY WHITELAND POLICE DEPARTMENT),,"HIGHWAY USER STATED HE WAS DRIVING EASTBOUND ON MAIN STREET, HE SLOWED DOWN BECAUSE HE HEARD A TRAIN  HORN AND THAT HE LOOKED RIGHT AND LEFT AND SAW A TRAIN COMING. DRIVER STATED THAT HE PRESSED DOWN O N THE BRAKES PRIOR TO HITTING THE TRAIN. STATED TO POLICE OFFICER THAT HE WAS NOT INJURED. (STATEMEN T FROM HIGHWAY USER PROVIDED BY WHITELAND POLICE DEPARTMENT) ",SYSTEM,C,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
